地方政府回应数(Y),微博投诉@数(X),@回应比例,地方政府回应的投诉发帖数,投诉发帖数,投诉回应比例,污染所在地区(S),人均国内生产总值(PGDP),企业状态,登记注册类型,企业规模,行业类别代码,行业类别名称,工业总产值当年价格万元,年正常生产时间小时,政府部门,政府部门级别,行政区划,企业名称,法人编号,污染所在地,行政编号,总转发量(Forward_all),总评论量(Comment_all),总点赞量(Praise_all),平均转发量(Forward),平均评论量(Comment),平均点赞量(Praise),中央/上级政府关注(Position),森林覆盖率(Forest),工业发电量(Industry),年份(year),平均回应时间/秒(Diff)
1,1,1.0,1.0,1.0,1.0,1,77643.69,,,,4411,火力发电,,,温州环保,市,浙江省温州市,浙江温州特鲁莱发电,70432083800,浙江省,330382,1,2,0,1.0,2.0,0.0,0.0,59.07,3197.66,2015,2718.0
0,4,0.0,0.0,3.0,0.0,1,87995,,,,2613,无机盐制造,,,江苏环保,省,江苏省,江苏瑞洪盐业,788866546,江苏省,320829,0,2,1,0.0,0.6667,0.3333,0.0,15.8,4709.37,2015,0
0,3,0.0,0.0,2.0,0.0,1,64168.3,,,,3110,炼铁,,,山东环境,省,山东省,山东九羊集团,792465817,山东省,371202,10,2,2,5.0,1.0,1.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,环保东营,市,山东省东营市,东营华泰化工集团,768728314,山东省,370000,3,2,0,3.0,2.0,0.0,0.0,16.73,5329.27,2015,0
0,3,0.0,0.0,2.0,0.0,0,47626,,,,4430,热力生产和供应,,,陕西环保,省,陕西省,西安市城北供热,75020440801,陕西省,610000,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,104132,,,,4411,火力发电,,,武汉环保,市,武汉市,临涣中利发电,786539357,安徽省,340621,1,0,1,1.0,0.0,1.0,0.0,27.53,2252.69,2015,0
0,4,0.0,0.0,4.0,0.0,0,35996.56,,,,4411,火力发电,,,蚌埠市环境保护局,市,安徽省蚌埠市,中粮生物化学（安徽）股份,7117226080,安徽省,340304,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,9,0.0,0.0,3.0,0.0,0,42753.86,,,,2520,炼焦,,,娄底环境保护,市,湖南省娄底市,湖南煤化新能源,661658280,湖南省,431302,9,10,0,3.0,3.3333,0.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,1,103796,,,,4411,火力发电,,,上海环境,省,上海省上海市,上海吴泾第二发电,631639185,上海市,310112,0,0,0,0.0,0.0,0.0,0.0,10.74,807.29,2015,0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,3041,平板玻璃制造,,,威海临港区环境,县,山东省威海市业新区,威海蓝星玻璃股份,724990353,山东省,371063,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,4,0.0,0.0,1.0,0.0,1,64168.3,,,,2520,炼焦,,,桓台环保,县,山东省淄博市桓台县,淄博鑫港燃气,673196183,山东省,370000,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,1,1.0,1.0,1.0,1.0,1,87995,,,,3041,平板玻璃制造,,,张家港环保,县,张家港市,华尔润玻璃产业股份,749421018,江苏省,320582,2,3,1,2.0,3.0,1.0,0.0,15.8,4709.37,2015,3338842.0
0,3,0.0,0.0,3.0,0.0,0,35996.56,1,150,1,4411,火力发电,373488.1,8760,淮南环保,市,安徽省淮南市,淮浙煤电,777386168,安徽省,340421,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,4,0.0,0.0,2.0,0.0,0,50653.85,,,,4411,火力发电,,,浦东环境,县,上海省上海市东新区,中国石化集团资产经营管理,662261779,湖北省,420804,0,2,0,0.0,1.0,0.0,0.0,38.4,2479.02,2015,0
0,4,0.0,0.0,2.0,0.0,0,42753.86,,,,,,,,绿水青山总关情,省,湖南省,宁乡县污水处理厂,689506799,湖南省,430124,13,32,0,6.5,16.0,0.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,1,61511,,,,4411,火力发电,,,徐州环保,市,徐州市,江苏徐塘发电,13703169200,江苏省,320382,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,1.0,0.0,0,47626,,,,3011,水泥制造,,,陕西环保,省,陕西省,中材汉江水泥股份,220590700,陕西省,610702,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,77179,,,,4411,火力发电,,,绿色郑州,市,郑州市,洛阳伊川龙泉坑口自备发电,75712757200,河南省,410329,0,0,0,0.0,0.0,0.0,0.0,21.5,2652.66,2015,0
0,2,0.0,0.0,1.0,0.0,0,47626,,,,4430,热力生产和供应,,,陕西环保沙龙,省,陕西省,西安市城北供热,75020440801,陕西省,610000,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,3,0.0,0.0,3.0,0.0,0,55248,,,,3219,其他常用有色金属冶炼,,,北海市环境保护局,市,北海市,北海诚德镍业,687793122,广西壮族自治区,450512,8,9,4,2.6667,3.0,1.3333,0.0,56.51,1346.51,2015,0
0,2,0.0,0.0,1.0,0.0,1,136188,,,,4411,火力发电,,,广州南沙环保,县,广州市南沙区,广州珠江电力,618403485,广东省,440115,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
1,2,0.5,1.0,1.0,1.0,1,77643.69,,,,4411,火力发电,,,浙江环保,省,浙江省,萧山发电厂,735286433,浙江省,330109,5,7,19,5.0,7.0,19.0,0.0,59.07,3197.66,2015,8580.0
0,7,0.0,0.0,7.0,0.0,1,67503,,,,,,,,珠海环保,市,广东省,珠海力合环保,74172432100,广东省,440402,4,6,10,0.5714,0.8571,1.4286,0.0,51.26,4263.66,2015,0
1,10,0.1,1.0,1.0,1.0,0,35996.56,,,,3211,铜冶炼,,,蚌埠市环境保护局,市,安徽省蚌埠市,铜陵有色金属集团公司金昌冶炼厂,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,4,0.0,0.0,2.0,0.0,1,64168.3,,,,4411,火力发电,,,莱西环保,县,山东省莱西市,青岛后海热电,743959706,山东省,370213,3,1,3,1.5,0.5,1.5,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,2.0,0.0,1,77643.69,,,,4430,热力生产和供应,,,绍兴-环保,市,浙江省绍兴市,绍兴中成热电,145962083,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,56076,,,,1391,淀粉及淀粉制品制造,,,长春市环境保护局,市,吉林省长春市,天成玉米开发,774211047,吉林省,220303,0,0,1,0.0,0.0,1.0,0.0,40.38,760.26,2015,0
0,4,0.0,0.0,2.0,0.0,1,64168.3,,,,,,,,山东环境,省,山东省,曹县东方污水处理厂,168549902,山东省,371721,1,12,4,0.5,6.0,2.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,4411,火力发电,,,天津环保发布,省,天津省天津市,河北国华沧东发电,735605449,河北省,130000,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,2621,氮肥制造,,,安徽环保,省,安徽省,安徽淮化集团,150224667,安徽省,340403,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,1495,食品及饲料添加剂制造,,,山东环境,省,山东省,希杰（聊城）生物科技,760037658,山东省,370000,0,56,0,0.0,56.0,0.0,0.0,16.73,5329.27,2015,0
0,9,0.0,0.0,7.0,0.0,1,102374,,,,4411,火力发电,,,宁波市环境保护局,市,宁波市,国电浙江北仑第一发电,720083393,浙江省,330206,17,7,1,2.4286,1.0,0.1429,0.0,59.07,3197.66,2015,0
0,4,0.0,0.0,4.0,0.0,0,36724,,,,3011,水泥制造,,,江西环保,省,江西省,江西上高南方水泥,688536881,江西省,360923,2,1,0,0.5,0.25,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,1.0,0.0,0,51692,,,,3011,水泥制造,,,蓝天白云洛阳梦,市,洛阳市,洛阳黄河同力水泥,760200072,河南省,410327,0,0,0,0.0,0.0,0.0,0.0,21.5,2652.66,2015,0
0,4,0.0,0.0,2.0,0.0,1,87995,,,,2614,有机化学原料制造,,,连云港经济技术开发区环保局,县,连云港,南京化学工业,134751600,江苏省,320116,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,4,0.0,0.0,3.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,浙江环保,省,浙江省,浙江维艺实业股份,717681990,浙江省,330000,0,0,0,0.0,0.0,0.0,0.0,59.07,3197.66,2015,0
1,10,0.1,1.0,1.0,1.0,0,35996.56,,,,3211,铜冶炼,,,宣城市环境保护局,市,安徽省宣城市,铜陵有色金属集团公司金昌冶炼厂,728511794,安徽省,340702,6,5,5,6.0,5.0,5.0,0.0,27.53,2252.69,2015,3373.0
0,4,0.0,0.0,4.0,0.0,0,56076,,,,2812,人造纤维（纤维素纤维）制造,,,吉林省环境保护厅,省,吉林省,吉林化纤集团,244076116,吉林省,220202,0,4,0,0.0,1.0,0.0,0.0,40.38,760.26,2015,0
0,14,0.0,0.0,12.0,0.0,0,28806,,,,4411,火力发电,,,昆明市环保局,市,云南省昆明市,国电阳宗海发电,216875172,云南省,530121,17,9,4,1.4167,0.75,0.3333,0.0,50.03,2692.54,2015,0
0,7,0.0,0.0,5.0,0.0,0,36724,,,,3110,炼铁,,,萍乡市环境保护局,市,江西省萍乡市,萍乡市众邦冶金,698495059,江西省,360313,0,0,0,0.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,1.0,0.0,1,87995,,,,,,,,江苏环保,省,江苏省,南京水务集团,726052299,江苏省,320104,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,1,85919,,,,4411,火力发电,,,济南环保,市,济南市,光大环保能源（济南）,689812921,山东省,370125,0,0,1,0.0,0.0,1.0,0.0,16.73,5329.27,2015,0
1,2,0.5,1.0,1.0,1.0,1,64168.3,,,,3120,炼钢,,,山东环境,省,山东省,青岛钢铁,163565778,山东省,370213,2,1,1,2.0,1.0,1.0,0.0,16.73,5329.27,2015,523.0
2,3,0.6667,2.0,2.0,1.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,华能烟台发电,16500590X,山东省,370602,27,13,15,13.5,6.5,7.5,0.0,16.73,5329.27,2015,73347.0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,,,,,山东环境,省,山东省,泰安清源水务,76775340301,山东省,370902,4,1,0,4.0,1.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,0,50653.85,,,,2624,复混肥料制造,,,宜都环保,县,湖北省宜都市,湖北鄂中化工,735196569,湖北省,420881,24,8,4,24.0,8.0,4.0,0.0,38.4,2479.02,2015,0
1,3,0.3333,1.0,1.0,1.0,1,77643.69,,,,1752,化纤织物染整精加工,,,杭州环保,市,浙江省杭州市,杭州航民美时达印染,782390516,浙江省,330109,0,3,3,0.0,3.0,3.0,0.0,59.07,3197.66,2015,28086.0
0,1,0.0,0.0,1.0,0.0,1,58597,,,,3216,铝冶炼,,,抚顺金辉,市,抚顺市,抚顺铝业,781641010,辽宁省,210404,0,1,0,0.0,1.0,0.0,0.0,38.24,1778.76,2015,0
0,5,0.0,0.0,4.0,0.0,1,79479,,,,4411,火力发电,,,泰州环境保护局,市,泰州市,泰州金泰环保热电,743914305,江苏省,321202,8,5,2,2.0,1.25,0.5,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,2.0,0.0,0,50653.85,,,,3120,炼钢,,,湖北环保,省,湖北省,湖北新冶钢,757045833,湖北省,420203,0,0,1,0.0,0.0,0.5,0.0,38.4,2479.02,2015,0
0,1,0.0,0.0,1.0,0.0,0,42753.86,,,,3120,炼钢,,,绿水青山总关情,省,湖南省,冷水江钢铁,748373560,湖南省,431381,0,0,0,0.0,0.0,0.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,3011,水泥制造,,,江西环保,省,江西省,怀宁上峰水泥,678929534,安徽省,340822,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,1,118171,,,,3110,炼铁,,,南京环保,市,南京市,南京钢铁股份,748204660,江苏省,320116,0,0,3,0.0,0.0,3.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,2520,炼焦,,,准格尔旗环境保护局,县,内蒙古省鄂尔多斯市,神木县顺德煤化工,677922285,陕西省,610821,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,28806,,,,,,,,云南曲靖环保,市,云南省曲靖市,云南曲靖钢铁集团呈钢钢铁,83262689,云南省,530321,0,0,0,0.0,0.0,0.0,0.0,50.03,2692.54,2015,0
0,1,0.0,0.0,1.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,江苏镇江发电,608836068,江苏省,321112,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,13,0.0,0.0,9.0,0.0,1,77643.69,,,,3011,水泥制造,,,建德环保,县,浙江省建德市,建德海螺水泥,733823311,浙江省,330182,16,7,1,1.7778,0.7778,0.1111,0.0,59.07,3197.66,2015,0
1,2,0.5,1.0,1.0,1.0,1,64168.3,,,,3011,水泥制造,,,山东环境,省,山东省,临沂中联水泥,754478297,山东省,371324,0,2,1,0.0,2.0,1.0,0.0,16.73,5329.27,2015,25444.0
0,3,0.0,0.0,2.0,0.0,1,87995,,,,4411,火力发电,,,江苏环保,省,江苏省,中国国电集团公司谏壁发电厂,834754351,江苏省,321102,1,0,0,0.5,0.0,0.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,3120,炼钢,,,唐山市环境保护局,市,河北省唐山市,唐山市春兴特种钢,750266262,河北省,130204,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
1,3,0.3333,1.0,1.0,1.0,0,77267,,,,2614,有机化学原料制造,,,榆林市环境保护局,市,榆林市,兖州煤业榆林能化,758816038,陕西省,610802,4,4,0,4.0,4.0,0.0,0.0,41.42,1757.41,2015,10364.0
0,2,0.0,0.0,1.0,0.0,1,87734,,,,4411,火力发电,,,沈阳环保,市,沈阳市,国电康平发电,774809655,辽宁省,210123,0,0,0,0.0,0.0,0.0,0.0,38.24,1778.76,2015,0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,2221,机制纸及纸板制造,,,秦皇岛环境保护局,市,河北省皇岛市,秦皇岛沅泰纸业,66528938X,河北省,130000,0,0,0,0.0,0.0,0.0,0.0,23.41,2630.59,2015,0
1,4,0.25,1.0,1.0,1.0,1,64168.3,,,,3110,炼铁,,,青岛环保,市,山东省青岛市,山东球墨铸铁管,614072500,山东省,370112,3,9,1,3.0,9.0,1.0,0.0,16.73,5329.27,2015,5858.0
1,5,0.2,1.0,2.0,0.5,1,64168.3,,,,3110,炼铁,,,山东环境,省,山东省,山东球墨铸铁管,614072500,山东省,370112,3,11,1,1.5,5.5,0.5,0.0,16.73,5329.27,2015,5858.0
1,10,0.1,1.0,8.0,0.125,0,47626,,,,2511,原油加工及石油制品制造,,,陕西环保,省,陕西省,陕西延长石油(集团),223505698,陕西省,610629,1,4,2,0.125,0.5,0.25,0.0,41.42,1757.41,2015,252214.0
0,7,0.0,0.0,5.0,0.0,0,47626,,,,4411,火力发电,,,西安环保,市,陕西省西安市,大唐陕西发电,675147772,陕西省,610111,1,1,0,0.2,0.2,0.0,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,4411,火力发电,,,合肥环保,市,安徽省合肥市,安徽华塑股份,686874334,安徽省,341125,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
1,2,0.5,1.0,1.0,1.0,1,77643.69,,,,4411,火力发电,,,海宁环保,县,浙江省海宁市,海宁市红宝热电,744118693,浙江省,330481,5,11,0,5.0,11.0,0.0,0.0,59.07,3197.66,2015,351188.0
0,5,0.0,0.0,5.0,0.0,0,35996.56,,,,4411,火力发电,,,合肥环保,市,安徽省合肥市,安徽金源热电,762770271,安徽省,340000,0,0,1,0.0,0.0,0.2,0.0,27.53,2252.69,2015,0
0,1,0.0,0.0,1.0,0.0,0,47626,,,,3011,水泥制造,,,陕西环保,省,陕西省,铜川声威建材,755224002,陕西省,610202,0,0,0,0.0,0.0,0.0,0.0,41.42,1757.41,2015,0
5,6,0.8333,3.0,3.0,1.0,1,102519,,,,4411,火力发电,,,李沧环保,县,青岛市,青岛后海热电,743959706,山东省,370213,26,13,0,8.6667,4.3333,0.0,0.0,16.73,5329.27,2015,90368.3333
1,13,0.0769,1.0,13.0,0.0769,0,35996.56,,,,3011,水泥制造,,,合肥环保,市,安徽省合肥市,安徽巢东水泥股份,697379910,安徽省,340000,7,4,2,0.5385,0.3077,0.1538,0.0,27.53,2252.69,2015,7008.0
3,5,0.6,3.0,3.0,1.0,1,64168.3,,,,3011,水泥制造,,,烟台环境,市,山东省烟台市,山东水泥厂,163156202,山东省,370402,33,30,4,11.0,10.0,1.3333,0.0,16.73,5329.27,2015,192328.6667
0,3,0.0,0.0,1.0,0.0,1,77643.69,,,,,,,,衢州-环保,市,浙江省衢州市,衢州南方水泥,728454478,浙江省,330881,2,2,0,2.0,2.0,0.0,0.0,59.07,3197.66,2015,0
0,1,0.0,0.0,1.0,0.0,0,42753.86,,,,,,,,鼎城环保,县,常德,阳光乳业第五牧场,430703-XC0005（-02）,湖南省,430703,0,0,0,0.0,0.0,0.0,0.0,47.77,1385.09,2015,0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,4430,热力生产和供应,,,诸城环境,县,诸城市,诸城市龙光热电,766653937,山东省,370782,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
1,6,0.1667,1.0,5.0,0.2,1,77643.69,,,,,,,,浙江环保,省,浙江省,宁波市镇海蛟川水处理运营,764509245,浙江省,330211,6,6,4,1.2,1.2,0.8,0.0,59.07,3197.66,2015,64742.0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,2631,化学农药制造,,,山东环境,省,山东省,山东华阳农药化工集团,166560841,山东省,370921,2,2,2,2.0,2.0,2.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,67503,,,,3041,平板玻璃制造,,,江海国规环-五邑家园,县,广东省江门市江海区,江门华尔润玻璃,749183566,广东省,440703,0,0,0,0.0,0.0,0.0,0.0,51.26,4263.66,2015,0
0,1,0.0,0.0,1.0,0.0,1,85919,,,,4411,火力发电,,,济南环保,市,济南市,东营华泰化工集团,768728314,山东省,370000,1,1,0,1.0,1.0,0.0,0.0,16.73,5329.27,2015,0
0,18,0.0,0.0,15.0,0.0,0,47626,,,,4411,火力发电,,,陕西环保,省,陕西省,陕西华电瑶池发电,562241623,陕西省,610427,5,18,3,0.3333,1.2,0.2,0.0,41.42,1757.41,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,4411,火力发电,,,淮南环保,市,安徽省淮南市,中盐东兴盐化股份,152824674,安徽省,341125,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,1.0,0.0,1,87995,,,,3120,炼钢,,,江苏环保,省,江苏省,中天钢铁集团,73224772X,江苏省,320412,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,26,0.0,0.0,26.0,0.0,0,36724,,,,1495,食品及饲料添加剂制造,,,江西环保,省,江西省,江西省德兴市百勤异VC钠,748505113,江西省,361181,16,9,0,0.6154,0.3462,0.0,0.0,60.01,1085.35,2015,0
0,2,0.0,0.0,1.0,0.0,1,87995,,,,3011,水泥制造,,,江苏环保,省,江苏省,江苏金峰水泥集团,720591953,江苏省,320481,5,2,0,5.0,2.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,2.0,0.0,0,104132,,,,4411,火力发电,,,武汉环保,市,武汉市,国电濮阳热电,755193656,河南省,410000,1,0,1,0.5,0.0,0.5,0.0,21.5,2652.66,2015,0
2,2,1.0,2.0,2.0,1.0,1,64168.3,,,,3041,平板玻璃制造,,,威海高区环保,县,山东省威海市开发区,威海蓝星玻璃股份,724990353,山东省,371063,3,3,0,1.5,1.5,0.0,0.0,16.73,5329.27,2015,53425.5
0,2,0.0,0.0,1.0,0.0,0,47626,,,,,,,,延安市环境保护局,市,陕西省延安市,延安市污水处理厂,436453553,陕西省,610602,0,1,3,0.0,1.0,3.0,0.0,41.42,1757.41,2015,0
0,2,0.0,0.0,1.0,0.0,0,36724,,,,2221,机制纸及纸板制造,,,江西环保,省,江西省,江西明盛实业,756776212,江西省,360803,10,0,0,10.0,0.0,0.0,0.0,60.01,1085.35,2015,0
0,1,0.0,0.0,1.0,0.0,1,64168.3,,,,3011,水泥制造,,,山东环境,省,山东省,玲珑集团,165240379,山东省,370685,1,0,0,1.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,滕州富源低热值燃料热电,757451815,山东省,370481,1,2,1,1.0,2.0,1.0,0.0,16.73,5329.27,2015,0
0,7,0.0,0.0,5.0,0.0,1,77643.69,,,,4411,火力发电,,,舟山环保,市,浙江省舟山市,舟山旺能环保能源,676150877,浙江省,330902,1,1,0,0.2,0.2,0.0,0.0,59.07,3197.66,2015,0
0,4,0.0,0.0,3.0,0.0,0,47626,,,,3011,水泥制造,,,陕西环保,省,陕西省,礼泉海螺水泥,684753563,陕西省,610425,2,0,2,0.6667,0.0,0.6667,0.0,41.42,1757.41,2015,0
1,2,0.5,1.0,1.0,1.0,1,130938,,,,4411,火力发电,,,无锡环保,市,无锡市,江苏华亚化纤,754621292,江苏省,320282,0,9,3,0.0,9.0,3.0,0.0,15.8,4709.37,2015,3347.0
0,1,0.0,0.0,1.0,0.0,0,87734,,,,4420,电力供应,,,沈阳环保,市,沈阳市,吉林省宇光能源股份,668713369,吉林省,220000,0,0,0,0.0,0.0,0.0,0.0,40.38,760.26,2015,0
0,3,0.0,0.0,1.0,0.0,0,35996.56,,,,2621,氮肥制造,,,阜阳环保,市,安徽省阜阳市,安徽晋煤中能化工股份,705081189,安徽省,341221,2,1,0,2.0,1.0,0.0,0.0,27.53,2252.69,2015,0
0,11,0.0,0.0,7.0,0.0,1,102374,,,,4411,火力发电,,,宁波市环境保护局,市,宁波市,浙江大唐乌沙山发电,753286162,浙江省,330225,12,7,1,1.7143,1.0,0.1429,0.0,59.07,3197.66,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,华能济南黄台发电,163043531,山东省,370112,0,1,0,0.0,1.0,0.0,0.0,16.73,5329.27,2015,0
1,1,1.0,1.0,1.0,1.0,0,77179,,,,4411,火力发电,,,绿色郑州,市,郑州市,河南能信热电,770899526,河南省,410000,9,7,1,9.0,7.0,1.0,0.0,21.5,2652.66,2015,62949.0
0,2,0.0,0.0,2.0,0.0,1,48416,,,,1391,淀粉及淀粉制品制造,,,港城环保,市,连云港市,罗盖特（中国）精细化工,731174602,江苏省,320000,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,1,0.0,0.0,1.0,0.0,0,77179,,,,4411,火力发电,,,绿色郑州,市,郑州市,焦作金冠嘉华电力,74072883000,河南省,410804,0,0,1,0.0,0.0,1.0,0.0,21.5,2652.66,2015,0
1,3,0.3333,1.0,1.0,1.0,1,77643.69,,,,1752,化纤织物染整精加工,,,浙江环保,省,浙江省,杭州航民美时达印染,782390516,浙江省,330109,0,3,3,0.0,3.0,3.0,0.0,59.07,3197.66,2015,28086.0
0,4,0.0,0.0,2.0,0.0,1,61189,,,,,,,,滨州环保,市,滨州市,滨州市鑫元水务,779748986,山东省,370000,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,1,0.0,0.0,1.0,0.0,1,40255,,,,2520,炼焦,,,唐山市环境保护局,市,河北省唐山市,迁安中化煤化工,752420382,河北省,130283,0,1,0,0.0,1.0,0.0,0.0,23.41,2630.59,2015,0
0,1,0.0,0.0,1.0,0.0,0,35996.56,,,,3110,炼铁,,,铜陵环保,市,安徽省铜陵市,铜陵有色金属集团控股,781071361,安徽省,340702,0,0,2,0.0,0.0,2.0,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,1.0,0.0,1,64168.3,,,,2520,炼焦,,,济宁环境,市,山东省济宁市,山东兖矿国际焦化,769735022,山东省,370882,0,0,0,0.0,0.0,0.0,0.0,16.73,5329.27,2015,0
0,13,0.0,0.0,9.0,0.0,0,36724,,,,4411,火力发电,,,江西环保,省,江西省,萍乡矿业集团,85907920902,江西省,360302,4,11,4,0.4444,1.2222,0.4444,0.0,60.01,1085.35,2015,0
1,2,0.5,1.0,1.0,1.0,1,58110,,,,,,,,日照开发区环保,县,日照市开发区,开发区污水处理厂,11966141201,辽宁省,210000,8,2,0,8.0,2.0,0.0,0.0,38.24,1778.76,2015,10747.0
0,6,0.0,0.0,4.0,0.0,1,87995,,,,2822,涤纶纤维制造,,,江苏环保,省,江苏省,南亚加工丝(昆山),743142229,江苏省,320583,13,18,1,3.25,4.5,0.25,0.0,15.8,4709.37,2015,0
0,4,0.0,0.0,4.0,0.0,0,71100.54,,,,4411,火力发电,,,鄂尔多斯市环境保护局,市,内蒙古省多斯市,鄂尔多斯热电,816931334,内蒙古自治区,150602,1,9,4,0.25,2.25,1.0,0.0,21.03,3949.81,2015,0
0,1,0.0,0.0,1.0,0.0,1,58299,,,,,,,,盐城环保,市,盐城市,响水县城市污水处理厂,69255927700,江苏省,320921,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
0,2,0.0,0.0,2.0,0.0,0,35996.56,,,,3011,水泥制造,,,合肥环保,市,安徽省合肥市,安徽皖维高新材料股份,153584043,安徽省,340000,0,0,0,0.0,0.0,0.0,0.0,27.53,2252.69,2015,0
0,2,0.0,0.0,1.0,0.0,0,31001,,,,3011,水泥制造,,,汉中环保1,市,汉中市,汉中勉县尧柏水泥,68156875X,陕西省,610725,2,1,0,2.0,1.0,0.0,0.0,41.42,1757.41,2015,0
2,4,0.5,2.0,2.0,1.0,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,山东滨化热力,753514014,山东省,371602,7,6,1,3.5,3.0,0.5,0.0,16.73,5329.27,2015,676.5
1,5,0.2,1.0,2.0,0.5,1,64168.3,,,,4411,火力发电,,,山东环境,省,山东省,邹平齐星开发区热电,763650079,山东省,371626,2,2,6,1.0,1.0,3.0,0.0,16.73,5329.27,2015,506.0
0,1,0.0,0.0,1.0,0.0,1,87995,,,,,,,,江苏环保,省,江苏省,溧水经济开发区喜旺污水处理厂,765287410,江苏省,320124,0,0,0,0.0,0.0,0.0,0.0,15.8,4709.37,2015,0
2,4,0.5,2.0,2.0,1.0,1,64168.3,,,,1712,棉织造加工,,,山东环境,省,山东省,山东滨州亚光毛巾,734718687,山东省,371602,22,8,4,11.0,4.0,2.0,0.0,16.73,5329.27,2015,5101.0
0,1,0.0,0.0,1.0,0.0,1,77643.69,,,,1713,棉印染精加工,,,浙江环保,省,浙江省,浙江梅盛实业股份,14606711X,浙江省,330000,2,3,0,2.0,3.0,0.0,0.0,59.07,3197.66,2015,0
